GENE_SYMBOL,logFC,P.Value,FDR,-log10(FDR),significant
SUV39H2,-0.162593,0.133,0.35984650630011455,0.44388270946098796,False
PSMC2,-0.1866408,0.133,0.35984650630011455,0.44388270946098796,False
XLOC_005306,-0.2930933,0.133,0.35984650630011455,0.44388270946098796,False
SP4,-0.1828179,0.133,0.35984650630011455,0.44388270946098796,False
GTPBP6,0.1603814,0.133,0.35984650630011455,0.44388270946098796,False
PLAU,-0.2240235,0.133,0.35984650630011455,0.44388270946098796,False
C1orf27,-0.1649906,0.133,0.35984650630011455,0.44388270946098796,False
AKAP3,-0.3579006,0.133,0.35984650630011455,0.44388270946098796,False
ATL1,-0.1341436,0.134,0.36117306960821605,0.4422846397443967,False
CDC27,-0.1627467,0.134,0.36117306960821605,0.4422846397443967,False
CACNA1S,-0.3374275,0.134,0.36117306960821605,0.4422846397443967,False
SLC25A6,0.1848674,0.134,0.36117306960821605,0.4422846397443967,False
FAM75D3,0.2224873,0.134,0.36117306960821605,0.4422846397443967,False
VPS37D,-0.1663987,0.134,0.36117306960821605,0.4422846397443967,False
XLOC_l2_013963,0.1941234,0.134,0.36117306960821605,0.4422846397443967,False
GMNC,0.4304475,0.134,0.36117306960821605,0.4422846397443967,False
DNAJC5G,0.5635903,0.134,0.36117306960821605,0.4422846397443967,False
FANK1,-0.2883264,0.134,0.36117306960821605,0.4422846397443967,False
TLR5,-0.1470373,0.134,0.36117306960821605,0.4422846397443967,False
RAB17,-0.3418474,0.134,0.36117306960821605,0.4422846397443967,False
SLC39A13,-0.1432013,0.134,0.36117306960821605,0.4422846397443967,False
HPCAL1,-0.2260016,0.134,0.36117306960821605,0.4422846397443967,False
DOC2B,0.2251236,0.134,0.36117306960821605,0.4422846397443967,False
CHM,-0.1500145,0.134,0.36117306960821605,0.4422846397443967,False
NLRP14,-0.657751,0.134,0.36117306960821605,0.4422846397443967,False
MAN2A1,-0.3429519,0.134,0.36117306960821605,0.4422846397443967,False
HIPK4,0.4593398,0.134,0.36117306960821605,0.4422846397443967,False
PBRM1,-0.1401251,0.134,0.36117306960821605,0.4422846397443967,False
EMR1,0.1969073,0.134,0.36117306960821605,0.4422846397443967,False
CFL1,-0.1848546,0.134,0.36117306960821605,0.4422846397443967,False
MUSTN1,-0.1819357,0.134,0.36117306960821605,0.4422846397443967,False
AHDC1,-0.139994,0.134,0.36117306960821605,0.4422846397443967,False
RBM12B,-0.1601313,0.134,0.36117306960821605,0.4422846397443967,False
EIF4A2,0.155952,0.134,0.36117306960821605,0.4422846397443967,False
XLOC_004907,0.3573,0.134,0.36117306960821605,0.4422846397443967,False
PTMS,-0.1507318,0.134,0.36117306960821605,0.4422846397443967,False
LOC147727,0.1448031,0.134,0.36117306960821605,0.4422846397443967,False
MED4,-0.1647422,0.134,0.36117306960821605,0.4422846397443967,False
CLIC4,-0.1784525,0.135,0.3623522727272727,0.44086901037766657,False
HPS4,0.1875499,0.135,0.3623522727272727,0.44086901037766657,False
PIBF1,-0.1669429,0.135,0.3623522727272727,0.44086901037766657,False
GAL3ST3,-0.3067571,0.135,0.3623522727272727,0.44086901037766657,False
SHROOM3,-0.2423068,0.135,0.3623522727272727,0.44086901037766657,False
CNN3,0.1927218,0.135,0.3623522727272727,0.44086901037766657,False
SMARCB1,0.1317161,0.135,0.3623522727272727,0.44086901037766657,False
CYP1A2,0.2003006,0.135,0.3623522727272727,0.44086901037766657,False
LGALS12,0.2523002,0.135,0.3623522727272727,0.44086901037766657,False
ATR,0.1827651,0.135,0.3623522727272727,0.44086901037766657,False
POMP,0.2227424,0.135,0.3623522727272727,0.44086901037766657,False
ANKRD52,-0.154597,0.135,0.3623522727272727,0.44086901037766657,False
XLOC_l2_000604,0.3432852,0.135,0.3623522727272727,0.44086901037766657,False
WIBG,0.1643062,0.135,0.3623522727272727,0.44086901037766657,False
PANX1,0.1407306,0.135,0.3623522727272727,0.44086901037766657,False
CPSF1,-0.2085226,0.135,0.3623522727272727,0.44086901037766657,False
PRKCG,-0.1926308,0.135,0.3623522727272727,0.44086901037766657,False
ASPA,0.2908551,0.135,0.3623522727272727,0.44086901037766657,False
RAB11FIP1,0.3648735,0.135,0.3623522727272727,0.44086901037766657,False
LOC100507362,-0.5910165,0.135,0.3623522727272727,0.44086901037766657,False
METTL13,0.1389098,0.135,0.3623522727272727,0.44086901037766657,False
SP140,-0.3986722,0.135,0.3623522727272727,0.44086901037766657,False
ALS2,-0.1616915,0.135,0.3623522727272727,0.44086901037766657,False
SOD1,-0.1781455,0.135,0.3623522727272727,0.44086901037766657,False
LOC285205,0.2422811,0.135,0.3623522727272727,0.44086901037766657,False
AZIN1,-0.1364592,0.135,0.3623522727272727,0.44086901037766657,False
BAG3,-0.2285093,0.135,0.3623522727272727,0.44086901037766657,False
ZBTB4,0.2085372,0.135,0.3623522727272727,0.44086901037766657,False
PTPRB,0.3255248,0.135,0.3623522727272727,0.44086901037766657,False
TRIM71,0.2375933,0.135,0.3623522727272727,0.44086901037766657,False
LOC100216546,0.1701775,0.135,0.3623522727272727,0.44086901037766657,False
HAUS8,-0.1978575,0.135,0.3623522727272727,0.44086901037766657,False
TFG,-0.2537108,0.135,0.3623522727272727,0.44086901037766657,False
TAF4B,0.2865426,0.136,0.3634302954116908,0.43957887289556186,False
MIA,-0.2220597,0.136,0.3634302954116908,0.43957887289556186,False
LOC100652770,-0.2337554,0.136,0.3634302954116908,0.43957887289556186,False
CYMP,0.2402348,0.136,0.3634302954116908,0.43957887289556186,False
RPL7,0.1602809,0.136,0.3634302954116908,0.43957887289556186,False
COMMD7,-0.2521104,0.136,0.3634302954116908,0.43957887289556186,False
C8orf76,0.1272603,0.136,0.3634302954116908,0.43957887289556186,False
TMEM95,-0.2627224,0.136,0.3634302954116908,0.43957887289556186,False
TTC3,0.121297,0.136,0.3634302954116908,0.43957887289556186,False
FOXA2,0.4067437,0.136,0.3634302954116908,0.43957887289556186,False
TNNI3,-0.1908375,0.136,0.3634302954116908,0.43957887289556186,False
DNM1L,-0.133516,0.136,0.3634302954116908,0.43957887289556186,False
CTSG,-0.181524,0.136,0.3634302954116908,0.43957887289556186,False
MIS18BP1,0.2173803,0.136,0.3634302954116908,0.43957887289556186,False
FOXE3,-0.2136211,0.136,0.3634302954116908,0.43957887289556186,False
TMX2,-0.1833399,0.136,0.3634302954116908,0.43957887289556186,False
HSPA9,-0.1932603,0.136,0.3634302954116908,0.43957887289556186,False
LOC399939,0.2333862,0.136,0.3634302954116908,0.43957887289556186,False
SLC35F3,-0.1686888,0.136,0.3634302954116908,0.43957887289556186,False
ZNF292,-0.1302424,0.136,0.3634302954116908,0.43957887289556186,False
C17orf51,-0.1250474,0.136,0.3634302954116908,0.43957887289556186,False
C6orf203,0.1350588,0.136,0.3634302954116908,0.43957887289556186,False
LOC147670,0.1415617,0.136,0.3634302954116908,0.43957887289556186,False
FAM190B,0.1291472,0.136,0.3634302954116908,0.43957887289556186,False
SPTBN1,-0.1818958,0.136,0.3634302954116908,0.43957887289556186,False
EPB41L2,-0.1763427,0.136,0.3634302954116908,0.43957887289556186,False
CRHR1,0.2341636,0.136,0.3634302954116908,0.43957887289556186,False
KLHL7,-0.1244087,0.136,0.3634302954116908,0.43957887289556186,False
RAB11FIP5,0.1514644,0.136,0.3634302954116908,0.43957887289556186,False
SPHK2,-0.1467757,0.136,0.3634302954116908,0.43957887289556186,False
DSG2,0.1687136,0.136,0.3634302954116908,0.43957887289556186,False
ZBTB33,-0.1485071,0.136,0.3634302954116908,0.43957887289556186,False
XLOC_009006,-0.4896709,0.136,0.3634302954116908,0.43957887289556186,False
DHX30,-0.1772764,0.136,0.3634302954116908,0.43957887289556186,False
MYO9A,-0.1700669,0.136,0.3634302954116908,0.43957887289556186,False
LOC100506207,-0.1988006,0.137,0.36504712960641766,0.4376510621005931,False
CSNK1A1,-0.2273107,0.137,0.36504712960641766,0.4376510621005931,False
ABHD16A,-0.1614759,0.137,0.36504712960641766,0.4376510621005931,False
MCRS1,-0.1865261,0.137,0.36504712960641766,0.4376510621005931,False
CFLAR-AS1,-0.3037116,0.137,0.36504712960641766,0.4376510621005931,False
GPHB5,0.3713261,0.137,0.36504712960641766,0.4376510621005931,False
IFT57,-0.4079721,0.137,0.36504712960641766,0.4376510621005931,False
RACGAP1,0.2044624,0.137,0.36504712960641766,0.4376510621005931,False
CEP350,-0.2893597,0.137,0.36504712960641766,0.4376510621005931,False
PCDHA7,-0.1886128,0.137,0.36504712960641766,0.4376510621005931,False
TRIP10,0.1400207,0.137,0.36504712960641766,0.4376510621005931,False
ODF3B,-0.1310539,0.137,0.36504712960641766,0.4376510621005931,False
DERA,0.1425546,0.137,0.36504712960641766,0.4376510621005931,False
AADAT,0.1538262,0.137,0.36504712960641766,0.4376510621005931,False
ANKRD60,0.5457058,0.137,0.36504712960641766,0.4376510621005931,False
ILVBL,-0.1808776,0.137,0.36504712960641766,0.4376510621005931,False
C16orf96,-0.2202822,0.137,0.36504712960641766,0.4376510621005931,False
TAS2R31,0.1461415,0.137,0.36504712960641766,0.4376510621005931,False
ANKDD1A,0.1303699,0.137,0.36504712960641766,0.4376510621005931,False
MIIP,0.167935,0.137,0.36504712960641766,0.4376510621005931,False
SLC35F1,0.1495793,0.137,0.36504712960641766,0.4376510621005931,False
TREML2P1,0.3498967,0.137,0.36504712960641766,0.4376510621005931,False
CCDC89,-0.2713748,0.137,0.36504712960641766,0.4376510621005931,False
MRAS,-0.1433775,0.138,0.366608847788053,0.43579705792492096,False
TLX1,-0.3220143,0.138,0.366608847788053,0.43579705792492096,False
IFITM4P,0.7723784,0.138,0.366608847788053,0.43579705792492096,False
ZNF347,-0.1724901,0.138,0.366608847788053,0.43579705792492096,False
SERPINC1,-0.2172362,0.138,0.366608847788053,0.43579705792492096,False
NET1,0.157523,0.138,0.366608847788053,0.43579705792492096,False
ISLR,0.2651586,0.138,0.366608847788053,0.43579705792492096,False
USO1,0.1668124,0.138,0.366608847788053,0.43579705792492096,False
EOMES,-0.4125807,0.138,0.366608847788053,0.43579705792492096,False
C7orf41,-0.1881016,0.138,0.366608847788053,0.43579705792492096,False
RFPL3,0.3555422,0.138,0.366608847788053,0.43579705792492096,False
LOC100009676,-0.1766716,0.138,0.366608847788053,0.43579705792492096,False
MRPL52,0.1323141,0.138,0.366608847788053,0.43579705792492096,False
CGN,0.1739062,0.138,0.366608847788053,0.43579705792492096,False
TTC9B,-0.1704824,0.138,0.366608847788053,0.43579705792492096,False
ELF1,0.1513839,0.138,0.366608847788053,0.43579705792492096,False
KIF18B,-0.2080477,0.138,0.366608847788053,0.43579705792492096,False
KRT4,-0.4413397,0.138,0.366608847788053,0.43579705792492096,False
MCART6,-0.1548949,0.138,0.366608847788053,0.43579705792492096,False
MGAT4B,0.1772415,0.138,0.366608847788053,0.43579705792492096,False
ARF6,-0.150888,0.138,0.366608847788053,0.43579705792492096,False
EXOSC9,-0.1290462,0.138,0.366608847788053,0.43579705792492096,False
LOC100652791,0.2160371,0.138,0.366608847788053,0.43579705792492096,False
ATF3,-0.1430432,0.138,0.366608847788053,0.43579705792492096,False
TMEM128,0.1337808,0.139,0.36848260381593717,0.4335830105052837,False
MED23,-0.1220286,0.139,0.36848260381593717,0.4335830105052837,False
LOC100507300,0.4687706,0.139,0.36848260381593717,0.4335830105052837,False
SIAH1,-0.18992,0.139,0.36848260381593717,0.4335830105052837,False
NRXN3,-0.3942659,0.139,0.36848260381593717,0.4335830105052837,False
DEFB127,0.3441837,0.139,0.36848260381593717,0.4335830105052837,False
PSMF1,0.1405023,0.139,0.36848260381593717,0.4335830105052837,False
LOC100505566,-0.4906769,0.139,0.36848260381593717,0.4335830105052837,False
ZMYND11,-1.2970753,0.139,0.36848260381593717,0.4335830105052837,False
AKAP9,-0.1910151,0.139,0.36848260381593717,0.4335830105052837,False
C3orf39,0.1689552,0.139,0.36848260381593717,0.4335830105052837,False
SLC30A5,0.1778209,0.139,0.36848260381593717,0.4335830105052837,False
MDK,0.1583439,0.139,0.36848260381593717,0.4335830105052837,False
CTSD,-0.1424568,0.139,0.36848260381593717,0.4335830105052837,False
RNF208,0.1297796,0.139,0.36848260381593717,0.4335830105052837,False
LUM,0.3161107,0.139,0.36848260381593717,0.4335830105052837,False
WBSCR22,0.1492965,0.139,0.36848260381593717,0.4335830105052837,False
XLOC_006043,0.1385992,0.14,0.36938314509122505,0.4325229252489897,False
UTRN,-0.2379148,0.14,0.36938314509122505,0.4325229252489897,False
LOC100130855,0.1498966,0.14,0.36938314509122505,0.4325229252489897,False
IER2,-0.1870267,0.14,0.36938314509122505,0.4325229252489897,False
LOC286238,0.3131442,0.14,0.36938314509122505,0.4325229252489897,False
IQSEC3,0.1707992,0.14,0.36938314509122505,0.4325229252489897,False
LOC100129858,-0.3180672,0.14,0.36938314509122505,0.4325229252489897,False
MLL3,0.1685055,0.14,0.36938314509122505,0.4325229252489897,False
SDHAF2,-0.1726022,0.14,0.36938314509122505,0.4325229252489897,False
HCN1,-0.1690746,0.14,0.36938314509122505,0.4325229252489897,False
PTGIR,0.2358308,0.14,0.36938314509122505,0.4325229252489897,False
NPCDR1,-0.2817386,0.14,0.36938314509122505,0.4325229252489897,False
TSEN15,0.2117244,0.14,0.36938314509122505,0.4325229252489897,False
RAG1,0.3479431,0.14,0.36938314509122505,0.4325229252489897,False
INS,-0.5718471,0.14,0.36938314509122505,0.4325229252489897,False
XLOC_007182,-0.2094111,0.14,0.36938314509122505,0.4325229252489897,False
IL3RA,-0.464701,0.14,0.36938314509122505,0.4325229252489897,False
COLEC12,0.3262315,0.14,0.36938314509122505,0.4325229252489897,False
MOGAT3,-0.1574594,0.14,0.36938314509122505,0.4325229252489897,False
SFT2D3,0.1272422,0.14,0.36938314509122505,0.4325229252489897,False
C20orf108,0.1393962,0.14,0.36938314509122505,0.4325229252489897,False
MSX1,0.2448095,0.14,0.36938314509122505,0.4325229252489897,False
LOC100293516,-0.2449266,0.14,0.36938314509122505,0.4325229252489897,False
ATP2A2,-0.1411166,0.14,0.36938314509122505,0.4325229252489897,False
CSF3,0.546069,0.14,0.36938314509122505,0.4325229252489897,False
HMCN1,0.2222513,0.14,0.36938314509122505,0.4325229252489897,False
NME1,0.1291823,0.14,0.36938314509122505,0.4325229252489897,False
HOOK2,-0.1501234,0.14,0.36938314509122505,0.4325229252489897,False
OR8B3,-0.4130463,0.14,0.36938314509122505,0.4325229252489897,False
PSMD8,0.1282048,0.14,0.36938314509122505,0.4325229252489897,False
KAT5,-0.1780088,0.14,0.36938314509122505,0.4325229252489897,False
RNF219,-0.1472482,0.14,0.36938314509122505,0.4325229252489897,False
LOC652276,-0.2321534,0.14,0.36938314509122505,0.4325229252489897,False
QRICH1,-0.2144175,0.14,0.36938314509122505,0.4325229252489897,False
RPRM,-0.245466,0.14,0.36938314509122505,0.4325229252489897,False
CISD1,0.1617725,0.14,0.36938314509122505,0.4325229252489897,False
NLGN1,-0.240505,0.14,0.36938314509122505,0.4325229252489897,False
DGUOK,-0.1576947,0.14,0.36938314509122505,0.4325229252489897,False
C12orf36,0.1621497,0.141,0.37110040856753745,0.43050856750912764,False
TIMM8B,0.1611135,0.141,0.37110040856753745,0.43050856750912764,False
EEA1,0.1243035,0.141,0.37110040856753745,0.43050856750912764,False
PRSS45,-0.4065245,0.141,0.37110040856753745,0.43050856750912764,False
LOC401127,-0.1805688,0.141,0.37110040856753745,0.43050856750912764,False
UGDH,-0.1881857,0.141,0.37110040856753745,0.43050856750912764,False
UNC45B,0.2650872,0.141,0.37110040856753745,0.43050856750912764,False
ZNF841,-0.1410219,0.141,0.37110040856753745,0.43050856750912764,False
XLOC_l2_014077,0.1515545,0.141,0.37110040856753745,0.43050856750912764,False
TOR1AIP2,-0.2592575,0.141,0.37110040856753745,0.43050856750912764,False
RNF123,-0.231034,0.141,0.37110040856753745,0.43050856750912764,False
ZFP82,-0.1477764,0.141,0.37110040856753745,0.43050856750912764,False
ARPC1A,-0.2049107,0.141,0.37110040856753745,0.43050856750912764,False
ATG2B,-0.1255769,0.141,0.37110040856753745,0.43050856750912764,False
CCDC121,0.2547129,0.141,0.37110040856753745,0.43050856750912764,False
UBA7,-0.2714453,0.141,0.37110040856753745,0.43050856750912764,False
ARL17B,-0.1437696,0.141,0.37110040856753745,0.43050856750912764,False
GPR135,-0.1774795,0.141,0.37110040856753745,0.43050856750912764,False
GUSB,0.1623942,0.141,0.37110040856753745,0.43050856750912764,False
GDPD5,-0.261853,0.141,0.37110040856753745,0.43050856750912764,False
KCND3,0.3237939,0.142,0.37239526276831975,0.4289958523057969,False
KATNB1,-0.1479448,0.142,0.37239526276831975,0.4289958523057969,False
SIRT2,0.194178,0.142,0.37239526276831975,0.4289958523057969,False
HINFP,-0.1409157,0.142,0.37239526276831975,0.4289958523057969,False
OR52N5,0.2479398,0.142,0.37239526276831975,0.4289958523057969,False
SLC22A3,-0.2459875,0.142,0.37239526276831975,0.4289958523057969,False
FAM50A,0.1673143,0.142,0.37239526276831975,0.4289958523057969,False
ARL6IP4,0.1356036,0.142,0.37239526276831975,0.4289958523057969,False
C17orf80,-0.1482943,0.142,0.37239526276831975,0.4289958523057969,False
FAM3A,-0.1903565,0.142,0.37239526276831975,0.4289958523057969,False
PSMB7,-0.2100476,0.142,0.37239526276831975,0.4289958523057969,False
PRSS57,-0.3160724,0.142,0.37239526276831975,0.4289958523057969,False
FLJ14107,-0.195076,0.142,0.37239526276831975,0.4289958523057969,False
HAVCR1,0.3342948,0.142,0.37239526276831975,0.4289958523057969,False
CACNB2,-0.217778,0.142,0.37239526276831975,0.4289958523057969,False
POLE,-0.2293691,0.142,0.37239526276831975,0.4289958523057969,False
LOC440910,0.1484469,0.142,0.37239526276831975,0.4289958523057969,False
GNAS-AS1,0.1497111,0.142,0.37239526276831975,0.4289958523057969,False
PGD,-0.1594715,0.142,0.37239526276831975,0.4289958523057969,False
BTBD1,0.1518777,0.142,0.37239526276831975,0.4289958523057969,False
ELL2,0.2149136,0.142,0.37239526276831975,0.4289958523057969,False
SNTB2,-0.1377288,0.142,0.37239526276831975,0.4289958523057969,False
PFDN6,0.1845803,0.142,0.37239526276831975,0.4289958523057969,False
LOC729506,0.31951,0.142,0.37239526276831975,0.4289958523057969,False
PHLDB3,-0.2473328,0.142,0.37239526276831975,0.4289958523057969,False
CDKN2AIPNL,-0.1352792,0.142,0.37239526276831975,0.4289958523057969,False
RPUSD1,-0.1810511,0.142,0.37239526276831975,0.4289958523057969,False
COL22A1,-0.2391287,0.142,0.37239526276831975,0.4289958523057969,False
C14orf49,-0.4364742,0.142,0.37239526276831975,0.4289958523057969,False
ASB18,-0.3476992,0.143,0.3738647152871725,0.4272855208826302,False
NKX2-1-AS1,-0.2278295,0.143,0.3738647152871725,0.4272855208826302,False
SLC22A16,0.2175336,0.143,0.3738647152871725,0.4272855208826302,False
RELT,-0.1552632,0.143,0.3738647152871725,0.4272855208826302,False
TNFRSF19,0.1458809,0.143,0.3738647152871725,0.4272855208826302,False
ZFP62,0.1527767,0.143,0.3738647152871725,0.4272855208826302,False
MLX,-0.1237566,0.143,0.3738647152871725,0.4272855208826302,False
ZNF414,-0.3027743,0.143,0.3738647152871725,0.4272855208826302,False
LOC100287628,0.1460916,0.143,0.3738647152871725,0.4272855208826302,False
ZNF90,0.2618943,0.143,0.3738647152871725,0.4272855208826302,False
HIBADH,0.2246379,0.143,0.3738647152871725,0.4272855208826302,False
SMEK1,0.1677042,0.143,0.3738647152871725,0.4272855208826302,False
RPS21,0.169995,0.143,0.3738647152871725,0.4272855208826302,False
LRRC10B,-0.3629332,0.143,0.3738647152871725,0.4272855208826302,False
KLK5,-0.3279408,0.143,0.3738647152871725,0.4272855208826302,False
SYCE2,0.3724764,0.143,0.3738647152871725,0.4272855208826302,False
MUSK,-0.1419585,0.143,0.3738647152871725,0.4272855208826302,False
ARMCX2,-0.4043932,0.143,0.3738647152871725,0.4272855208826302,False
OR6F1,0.2887845,0.143,0.3738647152871725,0.4272855208826302,False
AP1AR,-0.1561397,0.143,0.3738647152871725,0.4272855208826302,False
OSBPL8,-0.1649683,0.143,0.3738647152871725,0.4272855208826302,False
GCN1L1,-0.1636281,0.143,0.3738647152871725,0.4272855208826302,False
SPTB,-0.2871466,0.143,0.3738647152871725,0.4272855208826302,False
CNKSR1,-0.1972125,0.143,0.3738647152871725,0.4272855208826302,False
CMYA5,-0.170037,0.143,0.3738647152871725,0.4272855208826302,False
PLK2,-0.2126044,0.144,0.37532515939185873,0.4255923222940319,False
YOD1,0.1321877,0.144,0.37532515939185873,0.4255923222940319,False
FAM18A,-0.2944149,0.144,0.37532515939185873,0.4255923222940319,False
PCDHB15,-0.1445816,0.144,0.37532515939185873,0.4255923222940319,False
PROSC,0.187628,0.144,0.37532515939185873,0.4255923222940319,False
HACE1,0.1793534,0.144,0.37532515939185873,0.4255923222940319,False
NFE2L3,-0.1337676,0.144,0.37532515939185873,0.4255923222940319,False
FAM71E2,-0.1781015,0.144,0.37532515939185873,0.4255923222940319,False
BPESC1,-0.4530708,0.144,0.37532515939185873,0.4255923222940319,False
EMR3,0.6490856,0.144,0.37532515939185873,0.4255923222940319,False
C22orf36,-0.1497015,0.144,0.37532515939185873,0.4255923222940319,False
KIAA0895L,-0.181314,0.144,0.37532515939185873,0.4255923222940319,False
LOC100129534,-0.1527251,0.144,0.37532515939185873,0.4255923222940319,False
EIF4ENIF1,0.1459747,0.144,0.37532515939185873,0.4255923222940319,False
C1GALT1C1,0.1509422,0.144,0.37532515939185873,0.4255923222940319,False
OR10G7,0.6860574,0.144,0.37532515939185873,0.4255923222940319,False
RAI2,0.2071862,0.144,0.37532515939185873,0.4255923222940319,False
TMF1,0.1439043,0.144,0.37532515939185873,0.4255923222940319,False
MANEA,-0.1833128,0.144,0.37532515939185873,0.4255923222940319,False
IKZF1,0.2334796,0.144,0.37532515939185873,0.4255923222940319,False
ANTXR2,0.1470512,0.144,0.37532515939185873,0.4255923222940319,False
LOC100506294,-0.138487,0.144,0.37532515939185873,0.4255923222940319,False
CNGA3,-0.1537318,0.144,0.37532515939185873,0.4255923222940319,False
KRTAP5-10,0.314904,0.144,0.37532515939185873,0.4255923222940319,False
FAM116B,-0.2886009,0.144,0.37532515939185873,0.4255923222940319,False
XLOC_008118,0.2755075,0.145,0.3768227383863081,0.4238628987195272,False
HOTTIP,0.2384794,0.145,0.3768227383863081,0.4238628987195272,False
CAND1,-0.1353682,0.145,0.3768227383863081,0.4238628987195272,False
C9orf152,0.4396447,0.145,0.3768227383863081,0.4238628987195272,False
C15orf5,-0.2401556,0.145,0.3768227383863081,0.4238628987195272,False
CADPS,-0.1562554,0.145,0.3768227383863081,0.4238628987195272,False
CTNNB1,-0.3289511,0.145,0.3768227383863081,0.4238628987195272,False
HK3,-0.4009508,0.145,0.3768227383863081,0.4238628987195272,False
DNAJB1,-0.13762,0.145,0.3768227383863081,0.4238628987195272,False
FBXO22,0.1972745,0.145,0.3768227383863081,0.4238628987195272,False
EEF1B2,0.1439955,0.145,0.3768227383863081,0.4238628987195272,False
VCPIP1,-0.1476564,0.145,0.3768227383863081,0.4238628987195272,False
PCTP,-0.1396425,0.145,0.3768227383863081,0.4238628987195272,False
IGFBP2,0.239709,0.145,0.3768227383863081,0.4238628987195272,False
NPR1,0.2485613,0.145,0.3768227383863081,0.4238628987195272,False
GARS,-0.1433898,0.145,0.3768227383863081,0.4238628987195272,False
XLOC_004040,-0.1716231,0.145,0.3768227383863081,0.4238628987195272,False
EZR,0.2715618,0.145,0.3768227383863081,0.4238628987195272,False
SLC9A4,0.238323,0.145,0.3768227383863081,0.4238628987195272,False
HIVEP1,-0.170206,0.145,0.3768227383863081,0.4238628987195272,False
FBXO4,0.2389645,0.145,0.3768227383863081,0.4238628987195272,False
HLA-F-AS1,0.2121905,0.145,0.3768227383863081,0.4238628987195272,False
PSIP1,-0.1432454,0.145,0.3768227383863081,0.4238628987195272,False
EVI2A,-0.3160388,0.145,0.3768227383863081,0.4238628987195272,False
GPR52,1.2582115,0.146,0.378311555338859,0.4221503931950708,False
ASTE1,-0.1377242,0.146,0.378311555338859,0.4221503931950708,False
ISPD,-0.2646239,0.146,0.378311555338859,0.4221503931950708,False
POLDIP2,0.1339086,0.146,0.378311555338859,0.4221503931950708,False
ABTB1,-0.1275151,0.146,0.378311555338859,0.4221503931950708,False
HSD17B1,0.2001316,0.146,0.378311555338859,0.4221503931950708,False
CHPF2,-0.2518532,0.146,0.378311555338859,0.4221503931950708,False
COL28A1,-0.225086,0.146,0.378311555338859,0.4221503931950708,False
MADCAM1,-0.3652412,0.146,0.378311555338859,0.4221503931950708,False
WDR55,-0.16549,0.146,0.378311555338859,0.4221503931950708,False
ALS2CR11,0.4790266,0.146,0.378311555338859,0.4221503931950708,False
LOC441179,-0.2483549,0.146,0.378311555338859,0.4221503931950708,False
SWI5,0.1290097,0.146,0.378311555338859,0.4221503931950708,False
TRMT61A,-0.1407349,0.146,0.378311555338859,0.4221503931950708,False
OR4L1,-0.2981158,0.146,0.378311555338859,0.4221503931950708,False
TADA2A,-0.1934227,0.146,0.378311555338859,0.4221503931950708,False
NADSYN1,-0.1450727,0.146,0.378311555338859,0.4221503931950708,False
RLN3,-0.2507283,0.146,0.378311555338859,0.4221503931950708,False
FOS,-0.2677475,0.146,0.378311555338859,0.4221503931950708,False
CCDC62,-0.1311779,0.146,0.378311555338859,0.4221503931950708,False
ANXA9,-0.1408137,0.146,0.378311555338859,0.4221503931950708,False
XLOC_003629,0.4035625,0.146,0.378311555338859,0.4221503931950708,False
LOC729950,-0.208194,0.146,0.378311555338859,0.4221503931950708,False
MIER1,0.2219008,0.146,0.378311555338859,0.4221503931950708,False
USHBP1,0.1843229,0.147,0.3795610348597109,0.4207183779465235,False
FRS2,-0.1645996,0.147,0.3795610348597109,0.4207183779465235,False
AJAP1,0.2775457,0.147,0.3795610348597109,0.4207183779465235,False
NPY2R,-0.175715,0.147,0.3795610348597109,0.4207183779465235,False
VSIG8,0.2969596,0.147,0.3795610348597109,0.4207183779465235,False
CTSL1P2,0.2382286,0.147,0.3795610348597109,0.4207183779465235,False
SF3A1,-0.1220022,0.147,0.3795610348597109,0.4207183779465235,False
TIMM17B,0.1376527,0.147,0.3795610348597109,0.4207183779465235,False
FOXL1,0.3585404,0.147,0.3795610348597109,0.4207183779465235,False
XLOC_010572,0.3020837,0.147,0.3795610348597109,0.4207183779465235,False
PIP5K1A,0.432212,0.147,0.3795610348597109,0.4207183779465235,False
MILR1,-0.3985613,0.147,0.3795610348597109,0.4207183779465235,False
RAD51AP1,-0.2151094,0.147,0.3795610348597109,0.4207183779465235,False
RABIF,-0.2693657,0.147,0.3795610348597109,0.4207183779465235,False
HIGD2B,0.2569612,0.147,0.3795610348597109,0.4207183779465235,False
PGAM2,0.1499293,0.147,0.3795610348597109,0.4207183779465235,False
CLK3,-0.3027169,0.147,0.3795610348597109,0.4207183779465235,False
FBXO10,-0.1820401,0.147,0.3795610348597109,0.4207183779465235,False
ITGB6,-0.4034988,0.147,0.3795610348597109,0.4207183779465235,False
ADCY9,0.1447975,0.147,0.3795610348597109,0.4207183779465235,False
SLA,-0.2726793,0.147,0.3795610348597109,0.4207183779465235,False
SPR,0.3803891,0.147,0.3795610348597109,0.4207183779465235,False
FAT4,-0.1901955,0.147,0.3795610348597109,0.4207183779465235,False
RAB8B,-0.2292312,0.147,0.3795610348597109,0.4207183779465235,False
DUS1L,0.1269761,0.147,0.3795610348597109,0.4207183779465235,False
BAG1,-0.1450151,0.147,0.3795610348597109,0.4207183779465235,False
SNORD94,0.1718594,0.147,0.3795610348597109,0.4207183779465235,False
SNAPC1,-0.1356731,0.147,0.3795610348597109,0.4207183779465235,False
