GENE_SYMBOL,logFC,P.Value,FDR
GPR155,-0.14146666666666666,0.022290306051927437,0.8896371516674331
WIPF3,0.10153333333333332,0.1989018337480284,1.0
MT1F,-0.379,0.01966821,0.8830861596620277
LOC100505873,0.314,0.01967099,0.8830861596620277
GADD45G,0.2495,0.006870044588156796,0.6138815955676463
MTTP,-0.256,0.01971545,0.8830861596620277
KRI1,0.207,0.01973146,0.8830861596620277
ECM2,-0.21663333333333337,0.13563118731697746,1.0
NFASC,0.5426666666666666,0.009886831740295721,0.6834087064792008
VWA1,0.25866666666666666,0.020457322102627552,0.8845043916838451
GABBR2,0.707,0.01983946,0.8830861596620277
LOC340074,0.913,0.01984722,0.8830861596620277
TCF4,0.497,0.01987175,0.8830861596620277
PRKCA,-0.186,0.01988561,0.8830861596620277
SAMD4A,0.144225,0.15772069033201774,1.0
LOC100130691,-0.498,0.01998018,0.8830861596620277
ORC2,-0.06805,0.038081239874248045,1.0
C8B,-0.301,0.0200436,0.8830861596620277
PTGFR,-0.3136666666666667,0.02434060526147972,0.9067228923115578
SEMA3B,0.225,0.02008409,0.8830861596620277
MYADM,0.3275,0.009457537520859201,0.6728981013461539
OR2A5,0.783,0.02009895,0.8830861596620277
SORL1,-0.303,0.02012287,0.8830861596620277
C15orf42,-0.749,0.02012561,0.8830861596620277
ANXA10,-0.526,0.02018876,0.8840994483333333
GRM7,0.3384,0.08984012319112473,1.0
MATN2,0.306,0.02025638,0.8845043916838451
RUNDC3A,0.651,0.02032813,0.8845043916838451
PCDH18,-0.596,0.038749132182280835,1.0
OR52L1,0.687,0.02045902,0.8845043916838451
EIF4EBP1,0.219,0.02047177,0.8845043916838451
C9orf68,-0.417,0.020045333564043567,0.8830861596620277
YTHDC1,0.326,0.02063879,0.8845043916838451
F2RL3,0.399,0.02067585,0.8845043916838451
SLC44A1,-0.12185,0.047168494005951606,1.0
AIG1,-0.10882499999999999,0.21165343762708796,1.0
PDE8A,-0.321,0.02081244,0.8845043916838451
TAT,-1.05,0.02084458,0.8845043916838451
SLC44A5,0.484,0.02085514,0.8845043916838451
CPB2,-0.426,0.02085624,0.8845043916838451
SYCE3,-0.404,0.0072522689318048564,0.6200314848648648
PTTG2,0.176,0.02102324,0.8845043916838451
IDS,-0.0349,0.3477378619318513,1.0
DGAT2L7,-1.41,0.02104259,0.8845043916838451
CES5AP1,-0.422,0.02104686,0.8845043916838451
LOC286272,1.02,0.02105144,0.8845043916838451
GHRLOS2,0.617,0.02107451,0.8845043916838451
FBN2,-0.274,0.02111934,0.8845043916838451
PARVB,0.5335000000000001,0.02889173368703527,0.9475029037244509
ALDH1B1,0.205,0.02117978,0.8853388719318181
LOC100134409,0.567,0.02123194,0.8858414891115313
NR0B1,0.226,0.05388435376828857,1.0
COX3,0.197,0.02142092,0.8880143116493262
LOC728875,-0.182,0.017226268105992232,0.8543841873423698
SLC5A11,0.407,0.02145717,0.8880143116493262
TTC26,0.315,0.02146108,0.8880143116493262
SHQ1,0.2685,0.05208788522733899,1.0
CTDSPL2,-0.339,0.02150845,0.8880143116493262
ZC3H7B,-0.434,0.02158485,0.8880143116493262
CCL5,0.615,0.02159746,0.8880143116493262
CDK4,0.191,0.02176056,0.8893053855963303
TAPBPL,0.182,0.02180013,0.8893053855963303
CAPZB,0.022224999999999998,0.21179477985286244,1.0
CRNDE,-0.337,0.02187124,0.8893053855963303
CFHR3,-0.234,0.02188816,0.8893053855963303
MTERFD3,-0.244,0.02191447,0.8893053855963303
SEMA4D,0.44084999999999996,0.08853497611707777,1.0
CRTAC1,0.968,0.02193468,0.8893053855963303
VMAC,-0.185,0.02193513,0.8893053855963303
FLJ45139,-0.629,0.02195965,0.8893053855963303
TDRD5,-0.4395,0.05101777577607366,1.0
C5orf4,-0.327,0.02202583,0.8896371516674331
C20orf134,-0.19,0.0221452,0.8896371516674331
CXorf57,-0.177,0.02215284,0.8896371516674331
AKIRIN1,0.07025666666666668,0.17290446686717814,1.0
MYCBP,-0.191,0.02225972,0.8896371516674331
SSH2,-0.23236666666666664,0.16380686931496957,1.0
ERCC6L,1.35,0.02227903,0.8896371516674331
TMEM200C,-0.1365,0.05199763473063339,1.0
TPCN1,0.271,0.006688677130511541,0.6131305782857143
DKKL1,-0.95,0.02240388,0.890372707074468
HERC4,-0.11703333333333334,0.05707375655866315,1.0
ADRA1B,-0.41,0.02244924,0.890372707074468
SHISA9,0.343,0.023138274163575518,0.8997062222005099
MORC4,-0.204,0.02253625,0.890372707074468
RHOF,0.311,0.02257353,0.890372707074468
SDC1,-0.2,0.02258955,0.890372707074468
LOC100130193,1.19,0.02267251,0.890372707074468
SLC38A7,0.24,0.02274349,0.890372707074468
HSD52,-0.651,0.02274794,0.890372707074468
ANKRD28,-0.191,0.02275249,0.890372707074468
UNC5C,-0.70925,0.09537320250802037,1.0
AKR7L,-0.15845,0.06750840247234831,1.0
PDS5A,0.12413333333333332,0.18001234644543748,1.0
MPRIP,0.11735,0.27830345930582545,1.0
TMEM63A,0.004500000000000004,0.08484041939712963,1.0
PHF20,0.06814999999999999,0.07354577985932285,1.0
MTERFD2,-0.11546666666666666,0.051219725620774384,1.0
MAPKAP1,0.11333333333333334,0.12883481329974658,1.0
PROCR,0.197,0.02319514,0.8997062222005099
APOH,-0.296,0.02325354,0.8997062222005099
MECOM,0.16233333333333336,0.01893873671054747,0.8715837899999999
HBS1L,0.23874999999999996,0.05937338792509968,1.0
C1S,0.3335,0.016662252175850538,0.8468267239310345
PAQR5,-0.275,0.02345472,0.9018625873170731
CCL2,0.242,0.02350937,0.9023918352521739
CDC42,-0.07766666666666666,0.07709029385164735,1.0
CTHRC1,0.401,0.02357345,0.9027016207228916
PGBD2,0.25,0.02362372,0.9027016207228916
UNKL,0.1605,0.05484396966316338,1.0
TM6SF2,0.306,0.02369665,0.9027016207228916
BMP2,-0.304,0.02373837,0.9027016207228916
MYRIP,-0.451,0.02375819,0.9027016207228916
XLOC_009185,-0.472,0.02376284,0.9027016207228916
SCUBE3,-0.878,0.02388583,0.9042609844425387
SCARA3,0.18309999999999998,0.07737635061333814,1.0
JAM2,0.1950666666666667,0.13010739723201248,1.0
SH3BP4,0.11633333333333333,0.02666077449179272,0.9332524725356577
ATP9A,-0.1875,0.04096380882798423,1.0
CAPN6,-0.738,0.02407008,0.9066281182467436
FOLH1,-0.43399999999999994,0.023305213969124446,0.8997062222005099
OLFML3,0.477,0.02408582,0.9066281182467436
TNKS2,0.181,0.02409763,0.9066281182467436
XLOC_000515,-0.18633333333333332,0.021119741489619245,0.8845043916838451
SAMD3,0.4703,0.09154464492930713,1.0
SLC38A2,-0.15145,0.03297008472576644,0.9852045246226414
PPP1R16A,-0.272,0.02428209,0.9067228923115578
DHRS12,0.0915,0.02734801752520073,0.9376456002752294
CKB,-0.295,0.02433769,0.9067228923115578
GGT8P,-0.232,0.02436287,0.9067228923115578
CKAP2L,-0.262,0.02447845,0.9067228923115578
TRIOBP,0.08749999999999998,0.20699604343242645,1.0
SIAE,-0.264,0.02449294,0.9067228923115578
B3GALNT2,-0.045000000000000005,0.04663274481572693,1.0
KRT222,-0.294,0.02452601,0.9067228923115578
PTPLAD1,-0.16549999999999998,0.024288915649325258,0.9067228923115578
RNF24,0.219,0.02464491,0.9080764751419031
HIST1H2AC,-0.19299999999999998,0.007168514927122948,0.6200314848648648
DMD,0.007935000000000001,0.2451910328938926,1.0
C1orf226,-0.36,0.031206148469697027,0.9699483245722299
LINC00111,1.02,0.02478714,0.9117949448999999
SPEF2,-0.4396666666666667,0.04286092657014843,1.0
MON2,-0.157,0.1012186205676854,1.0
C10orf54,0.258,0.02508438,0.9196633737209302
KIAA1683,-0.056900000000000006,0.11004686786794274,1.0
SIRPA,0.224,0.02539146,0.9266452575723473
CSRNP2,0.195,0.0254602,0.9266452575723473
MEX3B,0.71,0.02547588,0.9266452575723473
PPM1N,-0.20600000000000002,0.05102924296510923,1.0
TRAM2,0.339,0.02554037,0.9266452575723473
CDKN1C,-0.365,0.02554064,0.9266452575723473
CDH10,-0.714,0.02562328,0.9266452575723473
TMEM191A,-0.175,0.02562966,0.9266452575723473
PRKDC,0.243,0.07283795671235331,1.0
RPL32P3,-0.20249999999999999,0.10459493652427364,1.0
F2RL1,-0.191,0.02591868,0.9266452575723473
ADH6,0.10399999999999998,0.07290819285531322,1.0
DERA,-0.194,0.02592583,0.9266452575723473
OIP5-AS1,-0.203,0.02593155,0.9266452575723473
KIF23,0.2345,0.043715193705126006,1.0
ENC1,0.332,0.02602068,0.9266452575723473
LCP1,0.466,0.02602827,0.9266452575723473
SNORA62,0.38,0.02604364,0.9266452575723473
PHYHIP,0.43,0.02605546,0.9266452575723473
LOC440149,-0.307,0.02606439,0.9266452575723473
TUSC3,0.233,0.02608611,0.9266452575723473
LOC100130741,0.691,0.02609427,0.9266452575723473
NEBL,0.11255433333333333,0.2232529761210166,1.0
PAR-SN,0.242,0.02611451,0.9266452575723473
PCDH9,-0.11073333333333334,0.16978082808304887,1.0
HMGA1,0.257,0.02635254,0.9298630136572846
PRAME,-0.18450000000000003,0.20884711258651822,1.0
C11orf54,-0.23299999999999998,0.02516576963437096,0.9211172497515778
AQPEP,0.4248,0.10401955181532474,1.0
PDIA2,0.4,0.02664091,0.9332524725356577
LOC283911,0.274,0.02664915,0.9332524725356577
LRRN4,1.19,0.02667469,0.9332524725356577
LOC653075,-0.172,0.02668127,0.9332524725356577
CEACAM1,-0.0657,0.08708500804161641,1.0
E2F7,0.3095,0.1052900128470288,1.0
ZDHHC9,0.261,0.02676643,0.9336414790670597
LOC650293,-0.47375,0.05217626874522101,1.0
RCAN2,-0.10105,0.1048910639117909,1.0
SLC39A11,-0.16,0.02701293,0.9376456002752294
RGS9,-0.312,0.02707496,0.9376456002752294
F5,-0.557,0.02709531,0.9376456002752294
SNRPB,0.178,0.02737934,0.9376456002752294
LSAMP,0.818,0.02739669,0.9376456002752294
ASGR2,-0.198,0.0274058,0.9376456002752294
TSPAN1,-0.248,0.02741599,0.9376456002752294
MCHR1,-0.01949999999999999,0.06173538801558157,1.0
CARD11,-0.2435,0.010475284495268763,0.6882818427596439
HSD3B1,-1.23,0.02755104,0.9376456002752294
FAM74A1,0.49465000000000003,0.07638465123179339,1.0
TOX3,0.329,0.02757591,0.9376456002752294
PTPRD,-0.288,0.02757858,0.9376456002752294
DRG2,0.162,0.02758467,0.9376456002752294
SLC2A4RG,-0.241,0.02758508,0.9376456002752294
GATAD2A,0.10239999999999999,0.11696709512280679,1.0
DACH1,0.2573,0.09264736957374678,1.0
XLOC_009765,0.348,0.02776935,0.9376456002752294
CDC25B,0.29,0.02776962,0.9376456002752294
BHLHE40,0.321,0.02777138,0.9376456002752294
NDUFS8,0.154,0.02778042,0.9376456002752294
ST3GAL1,0.192,0.02778398,0.9376456002752294
CASZ1,-0.16499999999999998,0.0807673086298298,1.0
SLC25A18,-0.184,0.02788204,0.9392053699543379
PXMP2,-0.44599999999999995,0.04529736541518998,1.0
PDE3B,-0.213,0.02793468,0.9392053699543379
SNORA53,0.332,0.02795786,0.9392053699543379
SPSB2,-0.186,0.02812148,0.9422024751218664
FOXO4,0.28245000000000003,0.11001620203881954,1.0
MARVELD1,-0.3,0.02821334,0.9422024751218664
CHADL,-0.181,0.02823445,0.9422024751218664
RADIL,-1.08,0.02826259,0.9422024751218664
GDA,-0.1137,0.08465028804237194,1.0
FUT5,-0.678,0.02834516,0.9422024751218664
COG3,-0.184,0.02853713,0.9457102045495496
NEU1,0.197,0.02862967,0.9465581179491017
TMEM100,-0.584,0.02864849,0.9465581179491017
RTP3,0.199,0.02879633,0.9475029037244509
ASIP,0.594,0.02882231,0.9475029037244509
FCGR2B,-0.403,0.02887894,0.9475029037244509
XLOC_001512,-0.038407999999999984,0.4516929456179535,1.0
CCNI2,-1.03,0.02903063,0.9506186514641288
ACTN4,0.218,0.02918812,0.9506186514641288
LOC286071,-0.287,0.02924604,0.9506186514641288
ACVRL1,0.456,0.02926226,0.9506186514641288
TDO2,-0.235,0.02932027,0.9506186514641288
ANKRD37,-0.322,0.02937048,0.9506186514641288
PFN2,0.265,0.02939644,0.9506186514641288
WDR33,-0.054642,0.43676740344767345,1.0
CLEC4G,1.0465,0.01977841317446536,0.8830861596620277
ZNF821,0.164,0.02941745,0.9506186514641288
ERCC1,0.1315,0.02682650186627481,0.9338923070828886
TEAD3,0.165,0.02952731,0.9506219254992763
N4BP2L1,-0.618,0.03289368788671648,0.9852045246226414
TTLL9,-0.33926666666666666,0.2657423878137757,1.0
SLC25A15,-0.187,0.0295688,0.9506219254992763
ACACB,-0.07793333333333333,0.05261420611495207,1.0
TRRAP,0.198,0.02968783,0.9506219254992763
FLG,0.07300000000000001,0.018239981213829325,0.8613297354487179
PPP1R11,0.179,0.02971704,0.9506219254992763
SNAI2,-0.374,0.02973976,0.9506219254992763
SGK1,0.338,0.02976212,0.9506219254992763
GSTA7P,0.246,0.02982133,0.9510811115151514
ARHGAP22,0.222,0.02986268,0.9510811115151514
CFHR2,0.509,0.03007809,0.9537363585365854
PRDX4,-0.21366666666666667,0.093009976465577,1.0
POLQ,0.294,0.03009446,0.9537363585365854
MEF2C,0.463,0.0301189,0.9537363585365854
RNF157,0.04600000000000001,0.057557302937602195,1.0
ITGA1,-0.258,0.03021962,0.9555547751002865
MAP3K10,0.179,0.03033078,0.9576976328755366
PRKCE,0.22649999999999998,0.04760910483259378,1.0
ENO3,-0.259,0.0304631,0.9600786138259586
ACAT1,-0.17466666666666666,0.06783874368801229,1.0
CWH43,-0.369,0.03052925,0.9600786138259586
C8orf83,-0.34750000000000003,0.012584123766165845,0.7779949457788413
ADAM32,-0.36505,0.09214162198424537,1.0
NAT6,-0.2,0.03088701,0.9697115187908962
APC,-0.1815,0.06298444914395157,1.0
XLOC_008925,0.658,0.03105353,0.9699483245722299
SGMS1,-0.272,0.03106216,0.9699483245722299
THSD4,-0.2475,0.08939641396304665,1.0
ELMO1,0.266,0.03112127,0.9699483245722299
DKFZp686A05212,0.347,0.03120044,0.9699483245722299
RAC3,-0.206,0.0312413,0.9699483245722299
MTCP1,0.357,0.03128675,0.9699483245722299
FAM178B,-0.2312,0.17390141870967935,1.0
CHRNA2,1.19,0.03131968,0.9699483245722299
CASP14L,-0.639,0.03133402,0.9699483245722299
VAT1,0.14745,0.08871866377217927,1.0
APBB1IP,0.226,0.06999324375794684,1.0
TAOK2,0.07440000000000001,0.11914121598194753,1.0
YARS,0.195,0.03167448,0.9777446826293705
MAGIX,0.1039666666666667,0.0985629922959475,1.0
APOA1BP,-0.008500000000000008,0.009628522053315311,0.6769688815605095
PSG5,-0.149,0.11362780972554919,1.0
TM2D1,-0.16549999999999998,0.06698620419826991,1.0
ENDOD1,0.316,0.03188329,0.9808630966019416
CES1,0.07296666666666667,0.22033237835698025,1.0
TMEM99,-0.237,0.03192414,0.9808630966019416
HMCN1,-0.396,0.03199111,0.9808630966019416
ATP6,0.226,0.03203342,0.9808630966019416
BLVRB,0.301,0.03204215,0.9808630966019416
TTC7A,0.1338,0.046657665188198715,1.0
ZNF280D,-0.045099999999999994,0.15621423213835972,1.0
MFNG,0.339,0.03224104,0.9842314714285715
RAMP3,0.55,0.03230636,0.9842314714285715
ICAM1,0.255,0.0323239,0.9842314714285715
HIST1H1E,-0.244,0.0324431,0.9842314714285715
TCERG1L,0.301,0.03244316,0.9842314714285715
FLJ22763,-0.654,0.0324653,0.9842314714285715
AMICA1,-0.08199999999999999,0.04732864483500336,1.0
LXN,0.38,0.03253121,0.9842314714285715
PRSS41,-1.13,0.03263949,0.9842314714285715
MPHOSPH9,0.246,0.03266347,0.9842314714285715
TMEM237,-0.36615000000000003,0.10521190869956222,1.0
PLEKHG2,0.2015,0.11214290339117484,1.0
EFCAB4A,-0.238,0.03276078,0.9842314714285715
RECQL4,-0.205,0.03277167,0.9842314714285715
COX16,-0.163,0.0327765,0.9842314714285715
KIF19,0.48119999999999996,0.12143960186836734,1.0
RPS6KA3,-0.07529999999999999,0.06595174355674281,1.0
OGG1,0.15695,0.06676777862238072,1.0
LRRTM1,1.05,0.03297665,0.9852045246226414
SEPN1,0.1011,0.13593521491538665,1.0
LOC100188947,-0.244,0.03308578,0.9852045246226414
GIPC2,-1.09,0.03309186,0.9852045246226414
PGM3,-0.172,0.03312137,0.9852045246226414
XLOC_005297,-0.1835,0.11670931456592992,1.0
HIST1H2AM,0.0495,0.04106802457462782,1.0
CXorf38,-0.0814,0.1285963689585713,1.0
NLRP3,0.567,0.03732071123136621,1.0
TAS2R7,0.308,0.03361335,0.9911983102000002
MOXD1,-0.248,0.03365123,0.9911983102000002
NDUFA4L2,0.577,0.03368215,0.9911983102000002
WIPI1,-0.164,0.03374578,0.9917484825299602
ITPR1,0.231,0.03385113,0.9924859727888447
SLC46A3,0.161,0.03386081,0.9924859727888447
ZNF780B,-0.186,0.13723462077008927,1.0
PCLO,0.2864333333333333,0.24339128204046012,1.0
GPT,-0.308,0.03398396,0.9925666908190226
KCNJ8,-0.236,0.03402239,0.9925666908190226
RAPGEF4,-0.357,0.03404345,0.9925666908190226
CXorf30,-0.22649999999999998,0.05773850815643428,1.0
TRIM16L,0.227,0.03413663,0.9939703967414248
PAGE3,-1.28,0.0342357,0.9950109205657894
PRH2,-0.09236666666666667,0.19375832101987456,1.0
ITGA7,-0.215,0.03426253,0.9950109205657894
CPAMD8,0.04749999999999999,0.05781626786102224,1.0
PHF8,0.211,0.0891874868763498,1.0
OSGEPL1,-0.297,0.03439879,0.9974907349212598
ASH1L,-0.467,0.03443831,0.9974907349212598
CGN,-0.206,0.03455548,0.9995727379816514
SERPINB6,0.207,0.035727116915454375,1.0
LOC100130950,0.727,0.03478971,1.0
FOLH1B,-0.408,0.03480855,1.0
WDR41,-0.236,0.03489171,1.0
TMEM37,0.11750000000000001,0.09390615844949628,1.0
XLOC_006883,0.376,0.03512537,1.0
PRY2,0.0013333333333333346,0.022521322944079387,0.890372707074468
PDE4A,-0.18526666666666666,0.24551993735036315,1.0
SNX27,0.14850000000000002,0.0778572155768085,1.0
SPARC,0.359,0.03549333,1.0
DICER1-AS,-0.618,0.03550982,1.0
PPP1R36,-0.326,0.03554209,1.0
CCNL2,-0.14523333333333333,0.0580965057141685,1.0
RASSF9,-0.791,0.03566863,1.0
UTRN,0.2824,0.03775568950684271,1.0
VSTM2A,-0.008319999999999972,0.043839568607661916,1.0
AKR1C4,-0.2555,0.03277616084123909,0.9842314714285715
RTN4R,0.375,0.03577989,1.0
LOC338694,-1.2,0.03582736,1.0
IRF6,-0.215,0.03588399,1.0
HEATR8,-0.2935,0.10137990304483094,1.0
BTG2,0.202,0.03594363,1.0
CASC4,-0.7070000000000001,0.05121870023599833,1.0
PIGX,-0.164,0.03598023,1.0
USP27X,-0.429,0.02508352607585649,0.9196633737209302
EFNA4,0.169,0.03605026,1.0
PPTC7,-0.0713,0.13694171339232938,1.0
DNAH14,0.053149999999999996,0.16498157328603658,1.0
NKX3-1,-0.027999999999999997,0.0798197620159761,1.0
CCDC124,0.17,0.03621454,1.0
KALRN,-0.17985,0.2795981097883112,1.0
ZACN,-0.14950000000000002,0.11393477493123792,1.0
BID,0.20450000000000002,0.024112668452305672,0.9066281182467436
SRPX2,-0.147,0.03639908,1.0
ANKRD35,0.259,0.03657848,1.0
IQCD,0.27349999999999997,0.1281505773358863,1.0
EXOC6,0.21699999999999997,0.03893855748655315,1.0
PLEKHA1,-0.1152,0.10026747519148131,1.0
MYH9,0.2595,0.014009776339603128,0.7961881221538463
ESPN,-0.14959999999999998,0.12663558256561105,1.0
EHBP1,0.15944999999999998,0.13110591819009962,1.0
TTC23,-0.191,0.1315783209128763,1.0
ENPEP,-0.696,0.03709885,1.0
KRT86,-0.345,0.03715372,1.0
ATP6V0D1,0.059000000000000004,0.11588443574101899,1.0
AHCYL1,0.195,0.017945970887888248,0.8613297354487179
HLA-B,0.05136666666666667,0.2982510559801059,1.0
KIT,-0.026086666666666657,0.051687429026893265,1.0
HIST1H1D,-0.352,0.03742427,1.0
FAM115C,-0.496,0.046670597459022994,1.0
XLOC_008079,-0.16948000000000002,0.15891289678929937,1.0
RANBP10,0.178,0.03761114,1.0
INPP5E,0.276,0.03776519,1.0
TMEM184C,0.198,0.03779196,1.0
KIAA1147,-0.179,0.030050858489292082,0.9537363585365854
TREML4,0.464,0.03783346,1.0
SRC,0.187,0.03789783,1.0
SOX9,0.42,0.03796496,1.0
GOLIM4,-0.454,0.0380254,1.0
TTC18,-0.284,0.03805348,1.0
HAO1,-0.238,0.03826697,1.0
LOC388906,-0.247,0.03830648,1.0
GPR112,0.972,0.038507,1.0
ND2,0.216,0.03853229,1.0
ZNF664-FAM101A,0.587,0.03856978,1.0
LOC100130701,1.08,0.03861042,1.0
MGAT1,-0.05568000000000001,0.1837715016402938,1.0
OTC,-0.507,0.03871592,1.0
CTSL1,0.0758,0.14454218151114123,1.0
LOC338797,0.351,0.03876094,1.0
NQO2,-0.0030000000000000027,0.08288978109248282,1.0
REPS1,-0.255,0.03885427,1.0
GOLGA6L10,-0.1645,0.059532794074769406,1.0
SMAD3,0.283,0.03893631,1.0
TTPA,-0.337,0.03904483,1.0
CRELD2,-0.163,0.03911169,1.0
STAT2,-0.221,0.03912394,1.0
ARHGAP19,-0.11573333333333331,0.25836983537122027,1.0
SRGAP1,0.31,0.03917286,1.0
LONP1,0.154,0.03919759,1.0
OLFM2,0.293,0.03927938,1.0
MLF1,-0.4673333333333334,0.11192580726137497,1.0
RNASET2,0.143875,0.28379512959885844,1.0
ILDR1,-0.39749999999999996,0.11594944604384183,1.0
HIST1H2AH,-0.173,0.03959024,1.0
PPP1CB,-0.10685,0.0807111142548568,1.0
TSPO2,-0.191,0.016431128560657978,0.8453413483969283
FAM95B1,0.6900000000000001,0.05010977266891183,1.0
