GENE_SYMBOL,logFC,P.Value,FDR
BEGAIN,-0.32521533,0.0161,0.5997888888888888
RASGEF1B,-0.31322267,0.0161,0.5997888888888888
OR6A2,0.404791,0.0162,0.6013929701230228
MT1HL1,-0.457756,0.0162,0.6013929701230228
NRM,0.3834057766666667,0.0005885646367076217,0.10455885000000001
C1D,-0.286184915,0.011527891515976475,0.5213905063291139
TMPRSS13,-0.36332033,0.0163,0.6029858143607706
HIST1H1E,0.34376,0.0163,0.6029858143607706
TFPI,-0.35581533,0.0164,0.6056244755244755
PPP2R5A,-0.358484,0.0165,0.6071942508710801
USP11,0.29350433,0.0165,0.6071942508710801
TBC1D9,0.339612,0.0166,0.608753125
SLC25A32,-0.29074067,0.0166,0.608753125
DSTNP2,-0.33914233,0.0167,0.6097360824742267
KIAA1024,0.28684233,0.0168,0.6097360824742267
DDX60L,-0.34520467,0.0168,0.6097360824742267
DNAJB4,-0.38985433,0.0168,0.6097360824742267
GALNT2,0.390362,0.0168,0.6097360824742267
PAPPA,-0.472292,0.0168,0.6097360824742267
OASL,0.434709,0.0169,0.6123133790737564
ADCY10P1,-0.53065867,0.017,0.6148818493150686
GRAMD1B,-0.31993433,0.0172,0.6199924914675767
ACAA1,0.61850967,0.0172,0.6199924914675767
NPR3,-0.21964399999999998,0.052029690484405054,0.7978111510791367
HIST1H3I,0.158447835,0.03892116943422735,0.7472960277459191
LTB4R2,0.13932817,0.05806843567174864,0.8149045816733068
LTB4R,0.13932817,0.05806843567174864,0.8149045816733068
TBC1D16,0.38202933,0.0174,0.6250683673469387
MYO1B,-0.292445,0.0174,0.6250683673469387
METTL1,-0.012590829999999997,0.013236589649429342,0.5418536495443721
MARCH11,0.14635700000000001,0.06416573848241491,0.8294168807339448
CTAGE8,-0.276963585,0.0044114003942552805,0.33810516233766236
CTAGE4,-0.276963585,0.0044114003942552805,0.33810516233766236
CTAGE11P,-0.276963585,0.0044114003942552805,0.33810516233766236
CTAGE9,-0.276963585,0.0044114003942552805,0.33810516233766236
CTAGE15,-0.276963585,0.0044114003942552805,0.33810516233766236
CTAGE6,-0.276963585,0.0044114003942552805,0.33810516233766236
RNF165,0.22083517,0.05913790643458501,0.8153450867052022
BDH1,0.544443,0.0176,0.629043654822335
AUH,0.291052,0.0176,0.629043654822335
ITGA11,-0.504024,0.0176,0.629043654822335
RGS13,0.39972567,0.0177,0.6304841483979764
SNX29P1,0.19301017,0.04206305896946392,0.7659989010989011
SNX29P2,0.12631889,0.12671839502520157,0.9038480458221025
SNX29,0.17873117,0.04554249754698429,0.7714468128989168
OR8D4,0.28999567,0.0179,0.6343988255033557
CALCR,-0.40180133,0.0179,0.6343988255033557
DNASE1L3,0.379165,0.0179,0.6343988255033557
IGKC,0.14344257800000002,0.0024349324066108378,0.24609127858775467
SCYL2,-0.39074433,0.018,0.6368743718592964
NAXD,-0.142679665,0.07472723421974392,0.8550722472500818
METTL10,-0.32770667,0.0181,0.6382742904841403
WDR54,0.349546,0.0181,0.6382742904841403
SLC30A8,-0.34258067,0.0182,0.640731
OR10G4,-0.22189116999999997,0.057017514749455316,0.8130734489659773
ARHGAP36,0.28522633,0.0183,0.6410462686567164
PON1,-0.60364233,0.0183,0.6410462686567164
LOC81691,0.33396867,0.0183,0.6410462686567164
BCL2L12,0.283039,0.0184,0.643482119205298
ABCB8,0.1684953333333333,0.08376148996467407,0.8660934128878283
ST6GAL1,-0.44708633,0.0185,0.6459099173553718
LOC100287728,0.91133467,0.0031029800717021225,0.2824689517359277
ZNF75D,0.751628536,0.00017296618968367874,0.051340625
RPGRIP1L,-0.37588233,0.0187,0.648604433497537
N4BP2L1,0.28832,0.047004666784232395,0.7813523510971786
TCF19,0.29887500333333333,0.0015750845985234004,0.18586878198106027
LINC00575,-0.30189267,0.0187,0.648604433497537
CENPA,0.28555367,0.0188,0.6510039344262295
CTH,-0.42928667,0.019,0.6557794117647059
HIST1H2BG,0.48017533,0.019,0.6557794117647059
ZNF575,-0.324905,0.0191,0.6560151219512195
NOL4,-0.35821633,0.0191,0.6560151219512195
PTPRH,-0.32090133,0.0192,0.6575385483870968
TNRC6C,-0.44804867,0.0193,0.6575385483870968
CDCA5,0.37830733,0.0193,0.6575385483870968
AKR1B1,0.39714567,0.0193,0.6575385483870968
AGTRAP,0.35608867,0.0194,0.6588202572347267
BRAF,0.07149911,0.13692991531068469,0.9172269413629162
PDCD1LG2,-0.313261,0.0194,0.6588202572347267
MRPL2,0.42074367,0.0195,0.6590376
CISD2,0.29556,0.0195,0.6590376
H1FX,0.27305567,0.0195,0.6590376
SP2,-0.28887067,0.0196,0.6603043062200956
XXYLT1,0.27018367,0.0196,0.6603043062200956
PPP1R3B,0.32151267,0.0198,0.66339421875
SIGMAR1,0.371771,0.0198,0.66339421875
PPIL6,-0.35154667,0.0199,0.66339421875
CYP4F3,-0.29824033,0.0199,0.66339421875
FMN2,-0.29019067,0.02,0.66339421875
PNMA6A,0.245758335,0.029678327611735753,0.7278579754601228
FAM99A,0.6874155,0.015906865885378027,0.5978660642292528
LNX2,-0.330116,0.02,0.66339421875
UCP1,0.31664233,0.02,0.66339421875
PARD6G,0.280055,0.02,0.66339421875
LOC400867,0.45512633,0.0201,0.66339421875
HDHD3,0.46908433,0.0201,0.66339421875
PLCE1,0.51223267,0.0201,0.66339421875
SERBP1,-0.31482367,0.0201,0.66339421875
C8orf48,-0.31801967,0.0202,0.6646177570093458
CHKA,0.36535967,0.0202,0.6646177570093458
CAMSAP3,0.28505633,0.0203,0.6654485570982047
TSPAN32,-0.34615467,0.0203,0.6654485570982047
MIR193A,-0.38522233,0.0204,0.6654485570982047
SCEL,-0.32343567,0.0204,0.6654485570982047
TGFB2,-0.654115,0.0205,0.6654485570982047
COQ6,0.336577,0.0205,0.6654485570982047
ATM,-0.33451067,0.0206,0.6673831288343558
HIST1H2BO,0.314864335,0.030992124079761013,0.7278579754601228
AKAP1,0.28997667,0.0207,0.669595865237366
SHPK,0.327008,0.0208,0.6707761832061069
CERS4,0.36551633,0.0208,0.6707761832061069
SMPDL3B,0.299018,0.0209,0.6709281155015198
ZNF503-AS2,-0.33751567,0.0209,0.6709281155015198
ST3GAL4,0.337276,0.0209,0.6709281155015198
MCUB,0.35442767,0.021,0.6720954545454546
HIST1H2AG,0.45493667,0.0211,0.6730823788546256
IZUMO1,-0.31349733,0.0211,0.6730823788546256
LRRC37B,0.477274835,0.03128373872481464,0.7278579754601228
LOC100419773,-0.440233,0.0212,0.6730823788546256
KIAA1217,-0.28889833,0.0212,0.6730823788546256
FOXA3,-0.31451967,0.0213,0.6730823788546256
LOC102725104,-0.37817316749999996,0.0002299576148559403,0.05923652071465887
LOC101059935,-0.374610835,0.0010274403896934877,0.14184721144768328
ANKRD20A8P,-0.17630948933333335,0.002943686159819149,0.2763532566838217
EME1,0.30921133,0.0214,0.6730823788546256
NEFH,-0.30308833,0.0214,0.6730823788546256
OR8B8,0.37592433,0.0215,0.6730823788546256
GPNMB,0.37324167,0.0215,0.6730823788546256
CXCR5,-0.49403467,0.0215,0.6730823788546256
ARAP1,0.33746433,0.0215,0.6730823788546256
KNSTRN,0.27457033,0.0215,0.6730823788546256
SPR,0.27981967,0.0216,0.6730823788546256
NAP1L1,-0.29643967,0.0217,0.6730823788546256
PBK,0.28751833,0.0217,0.6730823788546256
LOC152048,0.28418433,0.0217,0.6730823788546256
RAD9B,0.27415333,0.0217,0.6730823788546256
RPA2,0.41847367,0.0217,0.6730823788546256
HIST2H3D,0.391319415,0.004116746039505133,0.33574527641879115
HIST2H3A,0.391319415,0.004116746039505133,0.33574527641879115
HIST2H3C,0.391319415,0.004116746039505133,0.33574527641879115
ECRP,-0.34142767,0.004111629449476146,0.33574527641879115
MROH1,0.231595335,0.03521347665170549,0.7369443148688046
CORO1C,-0.283567,0.0218,0.6732184210526315
CECR2,-0.29695833,0.0218,0.6732184210526315
TCIRG1,0.37753333,0.0218,0.6732184210526315
IGLON5,0.58904833,0.0219,0.6753192700729926
RDH16,0.63215567,0.0221,0.6804931486880467
SSB,-0.28614867,0.0222,0.6805959361393324
SYNPO,0.33128833,0.0222,0.6805959361393324
MIGA1,0.14489267,0.08374435270867372,0.8660934128878283
AQP9,-0.62203533,0.0222,0.6805959361393324
RAPGEF3,-0.25544049999999996,0.018659104274866303,0.648604433497537
SDAD1,-0.041799834999999994,0.02351393008025729,0.6975909341085319
GLCCI1,-0.29371833,0.0224,0.6817798270893372
JUNB,0.35159133,0.0224,0.6817798270893372
RHOT2,0.31044,0.0224,0.6817798270893372
TDP1,0.291141,0.0224,0.6817798270893372
PCOLCE,0.313086,0.0225,0.6838381294964029
CALD1,-0.27112433,0.0226,0.6858905172413793
RPF2,-0.34735083499999997,0.019802750305730695,0.66339421875
HYAL4,0.30006933,0.0228,0.6899776504297995
TNFRSF9,-0.29605967,0.0228,0.6899776504297995
ZNF12,-0.304561,0.0229,0.6910238571428572
FGF1,0.298884,0.0229,0.6910238571428572
OR7E37P,0.12762827181818182,0.07651149089167397,0.8590682341842709
MGC72080,0.12338469153846154,0.09970243950365337,0.8742963576158941
DAPL1,0.10502287076923077,0.11809819346841016,0.8912426368821821
OR7E47P,0.149607199,0.0591461067151422,0.8153450867052022
LY86-AS1,-0.368109,0.023,0.6910796586059744
PTPRN,-0.32396133,0.023,0.6910796586059744
ADAM20,-0.28332,0.023,0.6910796586059744
SPANXN5,-0.27479133,0.0232,0.6951114893617021
GBA3,-0.42961433,0.0235,0.6975909341085319
GABPB2,-0.46165067,0.0235,0.6975909341085319
SDHAP2,0.22889744666666667,0.011020978663612466,0.5213905063291139
SDHAP1,0.22889744666666667,0.011020978663612466,0.5213905063291139
LOC220729,0.282938,0.0235,0.6975909341085319
MVD,0.36824567,0.0235,0.6975909341085319
TMEM147,0.44272933,0.0235,0.6975909341085319
PDHA1,0.27530833,0.0236,0.6991624123422159
TNFRSF11B,-0.36103933,0.0238,0.7018737318797947
MOGAT3,-0.297669,0.0238,0.7018737318797947
ISLR2,-0.30208933,0.004801224399815438,0.33810516233766236
DUOXA1,-0.28203667,0.0238,0.7018737318797947
NF1,-0.43700232999999994,0.005951670810994947,0.37556193292488416
OTC,-0.858329,0.0239,0.7018737318797947
TMEM211,-0.26019433,0.0239,0.7018737318797947
ZNF271P,-0.288752,0.0239,0.7018737318797947
FAM86B3P,-0.21569555333333332,0.12598436668928908,0.9009810426540285
PNMA2,0.26669433,0.024,0.703123439667129
SPNS1,0.30332567,0.0241,0.7050752077562327
FLJ41170,-0.34527033,0.00498052206914011,0.3389188745980707
HSP90AB3P,-0.51653867,0.0243,0.7099431535269709
DDO,0.387995,0.0245,0.7138117241379311
TMEM38A,0.327948,0.0246,0.7147535075653371
DNER,-0.288247,0.0246,0.7147535075653371
C11orf45,0.30938767,0.0247,0.7166216142270863
EMP2,0.25828833,0.0248,0.7166216142270863
CYB561A3,0.36891667,0.0248,0.7166216142270863
CENPH,-0.35255167,0.0249,0.7185282786885245
TRHDE,0.346695,0.025,0.7193857530529173
ASB5,0.30644767,0.0251,0.7193857530529173
CRYL1,0.32593633,0.0251,0.7193857530529173
RASGRP4,-0.279956,0.0251,0.7193857530529173
HIST2H2AB,0.300477165,0.0011887078576552845,0.1571023125
SLC16A10,0.34039433,0.0253,0.7205507757020255
SLC16A12,0.28612633,0.0254,0.7205507757020255
MLLT11,-0.31832267,0.0254,0.7205507757020255
GALNT1,-0.28885067,0.0254,0.7205507757020255
ARHGAP11B,0.51783567,0.0254,0.7205507757020255
TNIP3,0.424605,0.0255,0.7205507757020255
LRP5,0.352714,0.0255,0.7205507757020255
ZSCAN31,0.29167033,0.0255,0.7205507757020255
CKMT1A,0.459663,0.00027493694500620126,0.06769380698287654
CKMT1B,0.459663,0.00027493694500620126,0.06769380698287654
DUSP5,-0.33236533,0.0255,0.7205507757020255
ACTBL2,-0.413066,0.0256,0.7205507757020255
OR4K5,-0.27811767,0.0256,0.7205507757020255
KRTAP10-10,0.121887835,0.06225483719569049,0.8229092153220089
ASAP1,-0.52381167,0.0256,0.7205507757020255
IDS,-0.22723233,0.09243319283113051,0.8701497384481256
CNTNAP3B,0.332212064,0.00029163170172048314,0.06769380698287654
CNTNAP3P2,0.332212064,0.00029163170172048314,0.06769380698287654
CNTNAP3,0.332212064,0.00029163170172048314,0.06769380698287654
MICB,0.30419799999999997,0.009906835605310327,0.4994321921025538
MIR181A2,0.28870633,0.0259,0.722628947368421
TAZ,0.25521233,0.0259,0.722628947368421
CP,-0.35800767,0.026,0.722628947368421
ROBO2,-0.42683967,0.026,0.722628947368421
HOXB-AS3,-0.29009,0.026,0.722628947368421
BSPH1,0.38002133,0.026,0.722628947368421
HCP5,0.342694,0.026,0.722628947368421
ANXA2P1,-0.33952767,0.0261,0.7244550591327201
CENPJ,-0.34053033,0.0262,0.7262763779527559
ATOH1,-0.35370267,0.0264,0.7272273722627737
UBD,0.280085335,0.015365745053909256,0.590128423224955
AAMDC,0.38153367,0.0264,0.7272273722627737
RRP7BP,0.11774983500000001,0.0775458251808427,0.8590682341842709
RSPO1,-0.351024,0.0265,0.7272273722627737
FLJ31713,-0.318234,0.0266,0.7272273722627737
CXorf38,0.273229,0.0266,0.7272273722627737
TPPP3,-0.34852667,0.0266,0.7272273722627737
EIF4EBP2,0.31668967,0.0267,0.7272273722627737
SERPIND1,-0.56038,0.0268,0.7272273722627737
ARHGEF40,0.32015233,0.0268,0.7272273722627737
FABP6,-0.36463667,0.0269,0.7272273722627737
FAM126A,-0.29779333,0.0269,0.7272273722627737
P2RY8,-0.40851333,0.005956220590343995,0.37556193292488416
DACOR1,-0.46134033,0.027,0.7272273722627737
EFHD1,-0.336978,0.0271,0.7272273722627737
EME2,0.335798,0.0271,0.7272273722627737
DPY19L1,-0.32548367,0.0271,0.7272273722627737
SEMA6D,0.30633833,0.0272,0.7272273722627737
LOC441081,-0.111491945,0.05823962136209347,0.8153450867052022
ARG1,-0.87163833,0.0272,0.7272273722627737
SLC6A2,-0.291793,0.0272,0.7272273722627737
INSIG1,0.32202567,0.0273,0.7272273722627737
TKFC,0.25828767,0.0273,0.7272273722627737
KLF4,0.28937167,0.0273,0.7272273722627737
EYA4,-0.48526367,0.0274,0.7272273722627737
KIF2A,-0.27808167,0.0275,0.7272273722627737
PKN3,-0.26143333,0.0276,0.7272273722627737
IFIT3,0.488463,0.0276,0.7272273722627737
ARSA,0.35422833,0.0276,0.7272273722627737
TRNAU1AP,0.31208467,0.0276,0.7272273722627737
FMN1,-0.1189905,0.09817160075739478,0.8742963576158941
LOC107984066,0.301240835,0.0007974254548486705,0.12031441344834619
LOC100996643,0.301240835,0.0007974254548486705,0.12031441344834619
LOC100133920,0.301240835,0.0007974254548486705,0.12031441344834619
LOC286297,0.301240835,0.0007974254548486705,0.12031441344834619
MTHFD1L,0.208415668,0.0008642154242091153,0.12503303017513112
ARL14,0.30318167,0.0276,0.7272273722627737
ZNF100,0.304679,0.0277,0.7272273722627737
RILP,0.26486967,0.0277,0.7272273722627737
WFDC13,-0.28271467,0.0278,0.7272273722627737
HES3,-0.28233233,0.0278,0.7272273722627737
PQLC2,0.329861,0.0278,0.7272273722627737
OR2V1,-0.419596,0.0279,0.7272273722627737
HIST1H1B,0.37125733,0.0279,0.7272273722627737
PARVG,-0.296138,0.0279,0.7272273722627737
WDR91,0.277445,0.0279,0.7272273722627737
LINC01123,-0.2729952233333333,0.004474428410216904,0.33810516233766236
LINC01106,-0.2729952233333333,0.004474428410216904,0.33810516233766236
RANBP3L,-0.33688033,0.0279,0.7272273722627737
LIMD1-AS1,-0.32709433499999996,0.1194728830250594,0.8922069693769799
COQ8A,0.34960633,0.028,0.7272273722627737
CFAP69,0.26630933,0.028,0.7272273722627737
PDE3B,0.34461467,0.028,0.7272273722627737
SLC25A4,0.28263833,0.028,0.7272273722627737
KCNS2,-0.28125033,0.0281,0.7272273722627737
WRAP53,0.25971733,0.0281,0.7272273722627737
SPIN2A,0.119528665,0.07205024168117798,0.8466957552891351
RNASEH2A,0.292506,0.0282,0.7272273722627737
ATP9A,0.43656933,0.0282,0.7272273722627737
C1orf131,-0.399405,0.0282,0.7272273722627737
SLC24A4,-0.34074067,0.0283,0.7272273722627737
PHLDA3,0.29201067,0.0283,0.7272273722627737
SYTL4,0.28633033,0.0283,0.7272273722627737
MIR330,-0.339989,0.0283,0.7272273722627737
SPAG5,0.14333800000000002,0.11780690887090448,0.8908198713366691
CYC1,0.32575733,0.0283,0.7272273722627737
SSFA2,-0.274652,0.0285,0.7278579754601228
CRYM,0.56066133,0.0285,0.7278579754601228
CDH1,0.31443967,0.0285,0.7278579754601228
TMCC3,0.30644267,0.0285,0.7278579754601228
ACTG1P17,-0.27733967,0.0286,0.7278579754601228
TMIE,0.37469067,0.0286,0.7278579754601228
PARD3,-0.263193,0.0287,0.7278579754601228
LINC01547,0.194858,0.08030377891821856,0.8590682341842709
GMPPA,0.34206133,0.0289,0.7278579754601228
PGM2,-0.26845867,0.0289,0.7278579754601228
ADPRHL2,0.30843733,0.0289,0.7278579754601228
MIR205HG,-0.291056,0.006755034295799686,0.40062896648044694
MIR205,-0.291056,0.0289,0.7278579754601228
RNF38,-0.28998367,0.0289,0.7278579754601228
C12orf75,-0.283036,0.029,0.7278579754601228
TKTL2,-0.29439033,0.0291,0.7278579754601228
TNIK,-0.33802767,0.0292,0.7278579754601228
COQ5,0.33373767,0.0292,0.7278579754601228
NME5,0.32548367,0.0293,0.7278579754601228
HSP90AB2P,-0.37099567,0.0293,0.7278579754601228
LOC554206,-0.29477467,0.0294,0.7278579754601228
FHL2,0.25267967,0.0294,0.7278579754601228
PRR16,-0.33410767,0.0294,0.7278579754601228
CCL4,-0.088845665,0.3476637355439407,0.9697630606860157
CYP3A5,0.333287,0.0295,0.7278579754601228
SRGAP1,-0.29107533,0.0296,0.7278579754601228
OR12D3,0.35214217000000003,0.009289684571035189,0.48814097014925373
IDH3B,0.24965933,0.0298,0.7278579754601228
CCL26,0.35259367,0.0298,0.7278579754601228
SLC4A4,0.473811,0.0298,0.7278579754601228
GALR2,-0.30117867,0.0299,0.7278579754601228
HIST2H2BF,0.131937415,0.03547795651936223,0.7369443148688046
HIST2H2BA,0.22957811000000003,0.043369766583258786,0.7667807453883794
NPM2,-0.260012,0.0299,0.7278579754601228
LOC100131195,-0.31908667,0.0299,0.7278579754601228
MAPK3,0.25711933,0.0299,0.7278579754601228
CORO2A,-0.41929067,0.03,0.7278579754601228
MIR664B,0.325235,0.03,0.7278579754601228
SNORA36A,0.325235,0.03,0.7278579754601228
DKC1,0.007229446666666669,0.06326337491577,0.8281992578849722
TMEM107,0.318473,0.03,0.7278579754601228
RASGRF2,-0.252533,0.0302,0.7278579754601228
LAPTM4B,0.275696,0.0302,0.7278579754601228
RAET1E,0.35785167,0.0302,0.7278579754601228
OR7E5P,0.11405866545454545,0.21066029887245805,0.9399713038053649
OR7E12P,0.11020129900000002,0.22127810824763897,0.9436821079173991
OR7E14P,0.125402432,0.2402712223592745,0.9493925773964939
KRT9,-0.25991833,0.0303,0.7278579754601228
DOPEY2,0.34084433,0.0303,0.7278579754601228
SLC47A2,0.41647633,0.0304,0.7278579754601228
ADGRF2,0.29379733,0.0305,0.7278579754601228
CLIC5,-0.32141533,0.0306,0.7278579754601228
RRAS2,-0.27871167,0.0306,0.7278579754601228
OLFM3,0.39098733,0.0307,0.7278579754601228
LDHB,0.41938767,0.0307,0.7278579754601228
KDM3A,0.29754833,0.0307,0.7278579754601228
MEA1,0.27424633,0.0307,0.7278579754601228
CDKN2C,0.28839433,0.0308,0.7278579754601228
LRIG3,-0.25958089,0.004299855443158758,0.33810516233766236
DLX5,0.255044,0.0308,0.7278579754601228
C3orf36,0.33491233,0.0308,0.7278579754601228
ATRNL1,0.42694633,0.0308,0.7278579754601228
SLC25A1,0.32946967,0.0309,0.7278579754601228
HTR3A,0.26605333,0.0309,0.7278579754601228
FAT4,-0.47024733,0.0309,0.7278579754601228
ZNF319,0.31273167,0.0309,0.7278579754601228
GPD1,0.562328,0.0309,0.7278579754601228
OR52N5,0.27773267,0.031,0.7278579754601228
EFCAB6,0.279665,0.031,0.7278579754601228
MIR520C,0.26517167,0.031,0.7278579754601228
MIR520B,0.13925300000000002,0.12831202283635554,0.9052714285714286
SLCO4A1-AS1,0.297833,0.031,0.7278579754601228
REEP4,0.34751367,0.031,0.7278579754601228
UNC45A,0.306345,0.031,0.7278579754601228
ARL4A,0.26837867,0.0311,0.7278579754601228
LINC00341,-0.31171033,0.0312,0.7278579754601228
IRF5,-0.26380367,0.0312,0.7278579754601228
RAB29,0.29968067,0.0313,0.7278579754601228
SHISA3,0.37663267,0.0313,0.7278579754601228
ISY1-RAB43,0.16416133500000002,0.1270429365392713,0.9038490901040847
RAB43,0.050848000000000004,0.03912841010684971,0.7472960277459191
CD81,0.24730167,0.0314,0.7278579754601228
ACTG1,-0.25360667,0.0314,0.7278579754601228
DNAJC12,-0.38323533,0.0314,0.7278579754601228
GTF3C6,-0.37032767,0.0314,0.7278579754601228
TAB3,0.284717,0.0315,0.7278579754601228
ZMIZ1,0.26077233,0.0315,0.7278579754601228
ITPRIPL2,0.27085767,0.0316,0.7278579754601228
NOP9,0.29509433,0.0316,0.7278579754601228
RAB3C,0.388388,0.0317,0.7278579754601228
MMP3,-0.50385367,0.0317,0.7278579754601228
TNPO2,0.245675,0.0317,0.7278579754601228
TRAF3IP2,0.31682333,0.0317,0.7278579754601228
TMBIM1,0.25374333,0.0318,0.7278579754601228
INPP4B,-0.351082,0.0319,0.7278579754601228
IRX3,-0.28378,0.0319,0.7278579754601228
AKR1C6P,0.45765633,0.0319,0.7278579754601228
ZNF544,0.36216133,0.0321,0.7278579754601228
CLDN5,-0.24382367,0.0321,0.7278579754601228
DEFB116,-0.289569,0.0321,0.7278579754601228
EHHADH,0.36620867,0.0322,0.7278579754601228
NRL,0.26068867,0.0322,0.7278579754601228
ACSS3,0.251188,0.0322,0.7278579754601228
TMEM218,0.343703,0.0322,0.7278579754601228
EPHA5,0.33090767,0.0323,0.7278579754601228
ANAPC2,0.264293,0.0324,0.7278579754601228
TLR9,-0.25025667,0.0324,0.7278579754601228
C5orf17,0.26800433,0.0325,0.7278579754601228
LSS,0.368246,0.0325,0.7278579754601228
CX3CL1,0.35893467,0.0325,0.7278579754601228
EPB41L4A-AS1,0.25947167,0.0326,0.7278579754601228
FN3KRP,0.28617133,0.0326,0.7278579754601228
URB1-AS1,0.285914,0.0327,0.7278579754601228
LRRC14B,-0.38219667,0.0327,0.7278579754601228
CDKL3,-0.280387,0.0327,0.7278579754601228
TERF1,-0.253895835,0.023161200203213047,0.694934704392712
ZNF818P,0.34327133,0.0328,0.7278579754601228
DIRAS2,-0.28031233,0.0329,0.7278579754601228
GATB,0.39749233,0.0329,0.7278579754601228
PLA2G10,-0.499666,0.0329,0.7278579754601228
ZNF585B,-0.356419,0.033,0.7278579754601228
SAMD9L,-0.26690267,0.0331,0.7278579754601228
PHLPP1,0.189987335,0.0619035620473042,0.82083423799448
RNF26,0.256667,0.0332,0.7278579754601228
SUGT1P1,-0.29058233,0.0332,0.7278579754601228
RSBN1L,-0.261841,0.0333,0.7278579754601228
ZNF584,0.30310633,0.0333,0.7278579754601228
CPSF4,0.26529467,0.0334,0.7278579754601228
ARHGAP12,-0.263432,0.0334,0.7278579754601228
HRG,-0.47991,0.0334,0.7278579754601228
RNF148,-0.34533433,0.0335,0.7278579754601228
C16orf78,0.26627,0.0336,0.7278579754601228
TAS1R2,0.30583067,0.0337,0.7278579754601228
LRRC56,-0.26246467,0.0337,0.7278579754601228
